product,console,loose_old,loose_new,cib_old,cib_new,loose_market,cib_market,source,status
Turok Evolution - PS2 Game,Playstation 2,11.99,10.99,11.99,15.99,8.41,8.49,pc_search,APPLY
Twisted Metal [Black Label] - PS1 Game,Playstation,22.86,21.99,22.86,40.99,16.933333333333334,30.48,uplift_1.8x,APPLY
Twisted Metal Head On - PS2 Game,Playstation 2,28.48,27.99,28.48,50.99,21.096296296296295,37.97333333333333,uplift_1.8x,APPLY
Twisted Metal Small Brawl - PS1 Game,Playstation,69.99,69.99,69.99,124.99,51.844444444444434,93.31999999999998,uplift_1.8x,APPLY
Ty the Tasmanian Tiger - Gamecube Game,Gamecube,16.99,16.99,16.99,19.99,13.24,15.18,pc_search,APPLY
Ty the Tasmanian Tiger 2 Bush Rescue - Gamecube Game,Gamecube,16.99,15.99,16.99,20.99,11.99,12.56,pc_search,APPLY
Ty the Tasmanian Tiger 3 - Gamecube Game,Gamecube,24.26,23.99,24.26,42.99,17.97037037037037,32.34666666666667,uplift_1.8x,APPLY
Tyco RC - PS1 Game,Playstation,7.58,6.99,7.58,12.99,5.614814814814815,10.106666666666667,uplift_1.8x,APPLY
Tyrants Fight Through Time - Sega Genesis Game,Sega Genesis,21.04,20.99,21.04,36.99,15.585185185185184,28.05333333333333,uplift_1.8x,APPLY
UFC Tapout 2 - Xbox Game,Xbox,10.03,9.99,10.03,17.99,7.429629629629629,13.373333333333331,uplift_1.8x,APPLY
Ultima Exodus - NES Game,NES,16.11,15.99,16.11,28.99,11.933333333333332,21.479999999999997,uplift_1.8x,APPLY
Ultima Quest of the Avatar - NES Game,NES,33.35,32.99,33.35,59.99,24.703703703703702,44.46666666666667,uplift_1.8x,APPLY
Ultimate Arcade Games - GBA Game,Gameboy Advance,17.39,16.99,17.39,30.99,12.881481481481481,23.186666666666667,uplift_1.8x,APPLY
Ultimate Beach Soccer - Xbox Game,Xbox,9.77,8.99,9.77,16.99,7.2370370370370365,13.026666666666666,uplift_1.8x,APPLY
Ultimate Mortal Kombat 3 - Sega Genesis Game,Sega Genesis,36.24,35.99,36.24,64.99,26.844444444444445,48.32,uplift_1.8x,APPLY
Ultimate Mortal Kombat 3 - SNES Game,SNES,50.74,49.99,50.74,90.99,37.58518518518518,67.65333333333334,uplift_1.8x,APPLY
Ultimate Muscle: Legends vs. New Generation - Gamecube Game,Gamecube,125.55,124.99,125.55,225.99,92.99999999999999,167.39999999999998,uplift_1.8x,APPLY
Ultimate Winter Games - GBA Game,Gameboy Advance,16.88,15.99,16.88,29.99,12.503703703703701,22.506666666666664,uplift_1.8x,APPLY
UN Squadron - SNES Game,SNES,42.79,41.99,42.79,76.99,31.696296296296293,57.05333333333333,uplift_1.8x,APPLY
Unfabulous - GBA Game,Gameboy Advance,5.79,4.99,5.79,9.99,4.288888888888889,7.72,uplift_1.8x,APPLY
Uninvited - NES Game,NES,101.5,100.99,101.5,181.99,75.18518518518518,135.33333333333331,uplift_1.8x,APPLY
Unison Rebels of Rhythm and Dance - PS2 Game,Playstation 2,12.12,11.99,12.12,20.99,8.977777777777776,16.159999999999997,uplift_1.8x,APPLY
Universal Soldier - Sega Genesis Game,Sega Genesis,32.44,31.99,32.44,57.99,24.029629629629625,43.25333333333332,uplift_1.8x,APPLY
Unreal II The Awakening - Xbox Game,Xbox,8.99,7.99,8.99,12.99,6.13,6.43,pc_search,APPLY
Uprising-X - PS1 Game,Playstation,8.97,7.99,8.97,15.99,6.644444444444445,11.96,uplift_1.8x,APPLY
Vampire Hunter D - PS1 Game,Playstation,56.98,55.99,56.98,101.99,42.2074074074074,75.97333333333333,uplift_1.8x,APPLY
Vanguard Bandits - PS1 Game,Playstation,169.37,168.99,169.37,303.99,125.45925925925926,225.82666666666665,uplift_1.8x,APPLY
Vapor Trail: Hyper Offence Formation - Sega Genesis Game,Sega Genesis,77.26,76.99,77.26,138.99,57.22962962962963,103.01333333333334,uplift_1.8x,APPLY
Vectorman 2 - Sega Genesis Game,Sega Genesis,17.31,16.99,17.31,30.99,12.822222222222221,23.08,uplift_1.8x,APPLY
Vegas Dream - NES Game,NES,9.98,8.99,9.98,16.99,7.392592592592592,13.306666666666667,uplift_1.8x,APPLY
Vegas Stakes - SNES Game,SNES,9.96,8.99,9.96,16.99,7.377777777777778,13.280000000000001,uplift_1.8x,APPLY
Vice Project Doom - NES Game,NES,54.59,53.99,54.59,97.99,40.43703703703704,72.78666666666666,uplift_1.8x,APPLY
Viewpoint - Sega Genesis Game,Sega Genesis,32.58,31.99,32.58,57.99,24.13333333333333,43.43999999999999,uplift_1.8x,APPLY
Vigilante 8 - Gameboy Color Game,Gameboy Color,39.12,38.99,39.12,69.99,28.977777777777774,52.16,uplift_1.8x,APPLY
Vindicators - NES Game,NES,15.21,14.99,15.21,26.99,11.266666666666666,20.279999999999998,uplift_1.8x,APPLY
Virtua Fighter 2 - Sega Genesis Game,Sega Genesis,18.46,17.99,18.46,32.99,13.674074074074074,24.613333333333333,uplift_1.8x,APPLY
Virtua Quest - Gamecube Game,Gamecube,59.66,58.99,59.66,106.99,44.19259259259259,79.54666666666667,uplift_1.8x,APPLY
Virtua Racing - Sega Genesis Game,Sega Genesis,28.9,27.99,28.9,51.99,21.407407407407405,38.53333333333333,uplift_1.8x,APPLY
Virtual Bart - Sega Genesis Game,Sega Genesis,34.08,33.99,34.08,60.99,25.24444444444444,45.43999999999999,uplift_1.8x,APPLY
Virtual Bart - SNES Game,SNES,50.72,49.99,50.72,90.99,37.57037037037037,67.62666666666667,uplift_1.8x,APPLY
Virtual Pinball - Sega Genesis Game,Sega Genesis,11.67,10.99,11.67,20.99,8.644444444444444,15.559999999999999,uplift_1.8x,APPLY
Virtual Pool 3 - PS1 Game,Playstation,14.38,13.99,14.38,24.99,10.651851851851852,19.173333333333336,uplift_1.8x,APPLY
Virtual-On Oratorio Tangram - Sega Dreamcast Game,Sega Dreamcast,47.17,46.99,47.17,83.99,34.940740740740736,62.893333333333324,uplift_1.8x,APPLY
Volvo Drive for Life - Xbox Game,Xbox,6.2,5.99,6.2,10.99,4.592592592592593,8.266666666666667,uplift_1.8x,APPLY
VR Troopers - Sega Genesis Game,Sega Genesis,17.21,16.99,17.21,29.99,12.748148148148148,22.94666666666667,uplift_1.8x,APPLY
Wardner - Sega Genesis Game,Sega Genesis,61.6,60.99,61.6,109.99,45.629629629629626,82.13333333333333,uplift_1.8x,APPLY
Warsong - Sega Genesis Game,Sega Genesis,83.71,82.99,83.71,149.99,62.0074074074074,111.61333333333332,uplift_1.8x,APPLY
Wave Rally - PS2 Game,Playstation 2,8.89,7.99,8.89,15.99,6.5851851851851855,11.853333333333333,uplift_1.8x,APPLY
WCW World Championship Wrestling - NES Game,NES,21.97,20.99,21.97,38.99,16.274074074074072,29.29333333333333,uplift_1.8x,APPLY
WeaponLord - Sega Genesis Game,Sega Genesis,28.3,27.99,28.3,49.99,20.962962962962962,37.733333333333334,uplift_1.8x,APPLY
Wheel of Fortune - PS2 Game,Playstation 2,9.12,8.99,9.12,15.99,6.755555555555555,12.159999999999998,uplift_1.8x,APPLY
Wheel of Fortune 2nd Edition - PS1 Game,Playstation,10.34,9.99,10.34,17.99,7.659259259259259,13.786666666666667,uplift_1.8x,APPLY
Where in the World is Carmen Sandiego - Sega Genesis Game,Sega Genesis,23.93,22.99,23.93,42.99,17.725925925925925,31.906666666666666,uplift_1.8x,APPLY
Where in Time is Carmen Sandiego - NES Game,NES,17.6,16.99,17.6,30.99,13.037037037037038,23.46666666666667,uplift_1.8x,APPLY
Where's Waldo - NES Game,NES,14.49,13.99,14.49,25.99,10.733333333333333,19.32,uplift_1.8x,APPLY
Who Framed Roger Rabbit - NES Game,NES,17.92,16.99,17.92,31.99,13.274074074074074,23.893333333333334,uplift_1.8x,APPLY
Whomp 'Em - NES Game,NES,79.0,78.99,79.0,141.99,58.51851851851851,105.33333333333333,uplift_1.8x,APPLY
Wii Music - Wii Game,Wii,7.28,6.99,7.28,12.99,5.392592592592592,9.706666666666667,uplift_1.8x,APPLY
Wii Play - Wii Game,Wii,11.99,11.99,11.99,20.99,8.881481481481481,15.986666666666666,uplift_1.8x,APPLY
Wild Thornberry's Rambler - Gameboy Color Game,Gameboy Color,6.25,5.99,6.25,10.99,4.62962962962963,8.333333333333334,uplift_1.8x,APPLY
Win Lose or Draw - NES Game,NES,7.93,6.99,7.93,13.99,5.874074074074073,10.573333333333332,uplift_1.8x,APPLY
Wings of Wor - Sega Genesis Game,Sega Genesis,102.53,101.99,102.53,183.99,75.94814814814815,136.70666666666668,uplift_1.8x,APPLY
Winnie the Pooh Preschool - PS1 Game,Playstation,10.39,9.99,10.39,17.99,7.696296296296296,13.853333333333333,uplift_1.8x,APPLY
Wizardry V Heart of the Maelstrom - SNES Game,SNES,23.93,22.99,23.93,42.99,17.725925925925925,31.906666666666666,uplift_1.8x,APPLY
Wizardry: Knight of Diamonds Second Scenario - NES Game,NES,52.91,51.99,52.91,94.99,39.19259259259259,70.54666666666667,uplift_1.8x,APPLY
Wizardry: Proving Grounds of the Mad Overlord - NES Game,NES,22.68,21.99,22.68,39.99,16.799999999999997,30.239999999999995,uplift_1.8x,APPLY
Wizards and Warriors III Kuros Visions of Power - NES Game,NES,43.5,42.99,43.5,77.99,32.22222222222222,58.0,uplift_1.8x,APPLY
Wolverine - NES Game,NES,33.34,32.99,33.34,59.99,24.696296296296296,44.45333333333333,uplift_1.8x,APPLY
Wonder Boy in Monster World - Sega Genesis Game,Sega Genesis,34.76,33.99,34.76,61.99,25.748148148148147,46.346666666666664,uplift_1.8x,APPLY
Woody Woodpecker: Escape From Buzz Buzzard Park - PS2 Game,Playstation 2,17.88,16.99,17.88,31.99,13.244444444444444,23.84,uplift_1.8x,APPLY
Wordtris - Gameboy Game,Gameboy,10.28,9.99,10.28,17.99,7.614814814814814,13.706666666666665,uplift_1.8x,APPLY
World Championship Poker 2 - PSP Game,PSP,8.99,7.99,8.99,12.99,6.49,6.52,pc_search,APPLY
World Championship Pool 2004 - Xbox Game,Xbox,10.99,9.99,10.99,14.99,7.73,8.0,pc_search,APPLY
World Cup USA 94 - Sega Genesis Game,Sega Genesis,11.02,10.99,11.02,18.99,8.162962962962963,14.693333333333333,uplift_1.8x,APPLY
World Poker Tour - GBA Game,Gameboy Advance,7.99,6.99,7.99,11.99,5.5,5.56,pc_search,APPLY
World Series Baseball 2K3 - Xbox Game,Xbox,6.91,5.99,6.91,11.99,5.118518518518519,9.213333333333335,uplift_1.8x,APPLY
World Series Baseball 98 - Sega Genesis Game,Sega Genesis,9.6,8.99,9.6,16.99,7.111111111111111,12.799999999999999,uplift_1.8x,APPLY
World War II Combat Road To Berlin - Xbox Game,Xbox,6.67,5.99,6.67,11.99,4.940740740740741,8.893333333333333,uplift_1.8x,APPLY
Worms Open Warfare - PSP Game,PSP,12.99,8.99,12.99,12.99,7.07,9.7,pc_search,APPLY
Worms Open Warfare 2 - PSP Game,PSP,12.99,11.99,12.99,16.99,8.99,9.24,pc_search,APPLY
WRC: World Rally Championship - PS2 Game,Playstation 2,13.99,11.99,13.99,12.99,9.27,9.77,pc_search,APPLY
WTF Work Time Fun - PSP Game,PSP,27.65,26.99,27.65,48.99,20.481481481481477,36.86666666666666,uplift_1.8x,APPLY
Wurm Journey to the Center of the Earth - NES Game,NES,72.49,71.99,72.49,129.99,53.69629629629629,96.65333333333332,uplift_1.8x,APPLY
WWE Smackdown vs. Raw 2008 - PS2 Game,Playstation 2,13.99,12.99,13.99,14.99,9.98,11.55,pc_search,APPLY
WWF Raw - Xbox Game,Xbox,15.99,14.99,15.99,19.99,11.31,11.75,pc_search,APPLY
WWF Royal Rumble - Sega Genesis Game,Sega Genesis,14.86,13.99,14.86,25.99,11.007407407407406,19.813333333333333,uplift_1.8x,APPLY
WWF Royal Rumble - SNES Game,SNES,16.01,15.99,16.01,27.99,11.85925925925926,21.346666666666668,uplift_1.8x,APPLY
WWF Super Wrestlemania - Sega Genesis Game,Sega Genesis,16.3,15.99,16.3,28.99,12.074074074074074,21.733333333333334,uplift_1.8x,APPLY
WWF Super Wrestlemania - SNES Game,SNES,8.61,7.99,8.61,14.99,6.377777777777777,11.479999999999999,uplift_1.8x,APPLY
WWF Wrestlemania Arcade Game - SNES Game,SNES,20.29,19.99,20.29,35.99,15.029629629629628,27.05333333333333,uplift_1.8x,APPLY
X-Men Mutant Apocalypse - SNES Game,SNES,28.2,27.99,28.2,49.99,20.888888888888886,37.599999999999994,uplift_1.8x,APPLY
X-Men vs. Street Fighter - Sega Saturn Game,Sega Saturn,47.98,46.99,47.98,85.99,35.54074074074074,63.97333333333333,uplift_1.8x,APPLY
X-Perts - Sega Genesis Game,Sega Genesis,16.5,15.99,16.5,28.99,12.222222222222221,22.0,uplift_1.8x,APPLY
Xenophobe - NES Game,NES,11.96,10.99,11.96,20.99,8.85925925925926,15.946666666666667,uplift_1.8x,APPLY
Xyanide - Xbox Game,Xbox,52.48,51.99,52.48,93.99,38.874074074074066,69.97333333333331,uplift_1.8x,APPLY
Yoshi's Safari - SNES Game,SNES,20.82,19.99,20.82,36.99,15.42222222222222,27.759999999999998,uplift_1.8x,APPLY
You Don't Know Jack Mock 2 - PS1 Game,Playstation,10.47,9.99,10.47,17.99,7.7555555555555555,13.96,uplift_1.8x,APPLY
Young Indiana Jones Chronicles - NES Game,NES,124.4,123.99,124.4,222.99,92.14814814814815,165.86666666666667,uplift_1.8x,APPLY
Ys III Wanderers from Ys - Sega Genesis Game,Sega Genesis,83.97,82.99,83.97,150.99,62.199999999999996,111.96,uplift_1.8x,APPLY
Yu-Gi-Oh Eternal Duelist Soul - GBA Game,Gameboy Advance,16.68,15.99,16.68,29.99,12.355555555555554,22.24,uplift_1.8x,APPLY
Zany Golf - Sega Genesis Game,Sega Genesis,26.59,25.99,26.59,46.99,19.696296296296296,35.45333333333333,uplift_1.8x,APPLY
Zaxxon Motherbase 2000 - Sega 32X Game,Sega 32X,71.87,70.99,71.87,128.99,53.237037037037034,95.82666666666667,uplift_1.8x,APPLY
Zebco Fishing - Gameboy Color Game,Gameboy Color,23.58,22.99,23.58,41.99,17.466666666666665,31.439999999999998,uplift_1.8x,APPLY
Zelda Link to the Past - SNES Game,SNES,50.0,49.99,50.0,89.99,37.03703703703704,66.66666666666667,uplift_1.8x,APPLY
Zelda Majora's Mask [Collector's Edition] - Nintendo 64 Game,Nintendo 64,94.0,93.99,94.0,168.99,69.62962962962962,125.33333333333331,uplift_1.8x,APPLY
Zelda Ocarina of Time Master Quest - Gamecube Game,Gamecube,74.99,74.99,74.99,133.99,55.548148148148144,99.98666666666666,uplift_1.8x,APPLY
Zoboomafoo - PS1 Game,Playstation,7.64,6.99,7.64,12.99,5.659259259259259,10.186666666666666,uplift_1.8x,APPLY
Nintendo 64 Console - 2 Player Bundle,,150.0,,150.0,,,,,NO_CONSOLE
Wii Console - Player Pack (WiiMote + Nunchuck),,99.99,,99.99,,,,,NO_CONSOLE
PS2 Slim - Player Pack (Controller + Cables),,184.99,,184.99,,,,,NO_CONSOLE
NES Console - 2 Player Pack,,129.99,,129.99,,,,,NO_CONSOLE
Original Xbox Console Bundle,,179.99,,179.99,,,,,NO_CONSOLE
NES (Nintendo Entertainment System) Console Bundle,,99.99,,99.99,,,,,NO_CONSOLE
SNES (Super Nintendo) Console Bundle,,145.0,,145.0,,,,,NO_CONSOLE
Nintendo 64 Console Bundle,,94.25,,94.25,,,,,NO_CONSOLE
Nintendo Gamecube Console Bundle,,101.5,,101.5,,,,,NO_CONSOLE
Nintendo Wii Console Bundle,,69.25,,69.25,,,,,NO_CONSOLE
Playstation 1 Console Bundle,,94.25,,94.25,,,,,NO_CONSOLE
Playstation 2 Console Bundle,,166.75,,166.75,,,,,NO_CONSOLE
Nintendo Gameboy Console,,94.25,,94.25,,,,,NO_CONSOLE
Nintendo Gameboy Color Console,,94.25,,94.25,,,,,NO_CONSOLE
Nintendo Gameboy Advance Console,,140.65,,140.65,,,,,NO_CONSOLE
Nintendo DS Lite Console,,101.5,,101.5,,,,,NO_CONSOLE
Nintendo 3DS XL Console,,261.0,,261.0,,,,,NO_CONSOLE
Sega Genesis Console Bundle,,87.0,,87.0,,,,,NO_CONSOLE
Sega Dreamcast Console Bundle,,153.7,,153.7,,,,,NO_CONSOLE
Nintendo Gameboy Advance SP Console,,140.65,,140.65,,,,,NO_CONSOLE
NES (Nintendo Entertainment System) Official Controller,,21.75,,21.75,,,,,NO_CONSOLE
Nintendo 64 Official Controller,,39.15,,39.15,,,,,NO_CONSOLE
Nintendo Gamecube Official Controller,,44.95,,44.95,,,,,NO_CONSOLE
Nintendo Wii Official Wiimote Controller,,29.0,,29.0,,,,,NO_CONSOLE
Playstation 1 Official Dualshock Controller,,29.0,,29.0,,,,,NO_CONSOLE
Playstation 2 Official Controller,,43.5,,43.5,,,,,NO_CONSOLE
Original Xbox Official Controller,,29.0,,29.0,,,,,NO_CONSOLE
Sega Genesis Official Controller,,21.75,,21.75,,,,,NO_CONSOLE
Sega Dreamcast Official Controller,,29.0,,29.0,,,,,NO_CONSOLE
Earthbound - SNES Game,SNES,399.99,399.99,399.99,718.99,296.2888888888889,533.32,uplift_1.8x,APPLY
Chrono Trigger - SNES Game,SNES,279.99,279.99,279.99,502.99,207.4,373.32,uplift_1.8x,APPLY
Original White Wiimote Remote Controller - Wii & Wii U,,19.99,,19.99,,,,,NO_CONSOLE
Original Black Motion Plus Controller - Wii,,29.99,,29.99,,,,,NO_CONSOLE
Mario & Sonic at the London 2012 Olympic Games - Nintendo 3DS Game,Nintendo 3DS,13.99,12.99,13.99,17.99,9.99,9.99,pc_search,APPLY
Super Mario Maker - Nintendo 3DS Game,Nintendo 3DS,13.99,12.99,13.99,17.99,9.99,10.05,pc_search,APPLY
Super Smash Bros for  - Nintendo 3DS Game - Nintendo 3DS Game,Nintendo 3DS,17.99,15.99,17.99,18.99,12.14,14.22,pc_search,APPLY
Hey Pikmin - Nintendo 3DS Game,Nintendo 3DS,30.99,29.99,30.99,34.99,22.54,22.93,pc_search,APPLY
