product,console,variant,type,market_price,old_price,new_price,diff,profit,status
Arcade Party Pak - PS1 Game,Playstation,complete (cib),cib,10.93,18.70,14.99,-3.71,3.33,APPLIED
Arcade Shooting Gallery - Wii Game,Wii,game only,loose,20.45,5.51,27.99,22.48,6.43,APPLIED
Arcade Shooting Gallery - Wii Game,Wii,complete (cib),cib,28.40,5.51,38.99,33.48,9.16,APPLIED
Arcade Zone - Wii Game,Wii,game only,loose,9.95,10.10,13.99,3.89,3.33,APPLIED
Arcade Zone - Wii Game,Wii,complete (cib),cib,10.04,10.10,13.99,3.89,3.24,APPLIED
Arcade's Greatest Hits Atari Collection 1 - PS1 Game,Playstation,,,,,,,,NO_MATCH
Arcade's Greatest Hits Atari Collection 2 - PS1 Game,Playstation,game only,loose,9.50,13.87,12.99,-0.88,2.81,APPLIED
Arcade's Greatest Hits Atari Collection 2 - PS1 Game,Playstation,complete (cib),cib,11.49,13.87,15.99,2.12,3.74,APPLIED
Arcade's Greatest Hits Midway Collection 2 - PS1 Game,Playstation,game only,loose,9.29,18.47,12.99,-5.48,3.02,APPLIED
Arcade's Greatest Hits Midway Collection 2 - PS1 Game,Playstation,complete (cib),cib,12.00,18.47,16.99,-1.48,4.20,APPLIED
Arcana Heart - PS2 Game,Playstation 2,game only,loose,20.00,38.55,27.99,-10.56,6.88,APPLIED
Arcana Heart - PS2 Game,Playstation 2,complete (cib),cib,32.99,38.55,44.99,6.44,10.40,APPLIED
Arch Rivals - NES Game,NES,game only,loose,9.99,12.99,13.99,1.00,3.29,APPLIED
Arch Rivals - NES Game,NES,complete (cib),cib,39.99,10.54,53.99,43.45,12.13,APPLIED
Arch Rivals - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Archon - NES Game,NES,,,,,,,,NO_MATCH
Arctic Tale - Wii Game,Wii,complete (cib),cib,5.45,8.99,7.99,-1.00,2.01,APPLIED
Are You Smarter Than A 5th Grader? Make the Grade - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Area 51 - PS1 Game,Playstation,game only,loose,19.34,37.99,26.99,-11.00,6.57,APPLIED
Area 51 - PS1 Game,Playstation,complete (cib),cib,26.99,21.32,36.99,15.67,8.63,APPLIED
Area 51 - PS2 Game,Playstation 2,game only,loose,19.34,37.99,26.99,-11.00,6.57,APPLIED
Area 51 - PS2 Game,Playstation 2,complete (cib),cib,26.99,27.49,36.99,9.50,8.63,APPLIED
Arena Football - PS2 Game,Playstation 2,game only,loose,5.84,6.99,7.99,1.00,1.62,APPLIED
Arena Football Road to Glory - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Ariel the Little Mermaid - Sega Genesis Game,Sega Genesis,game only,loose,9.42,10.99,12.99,2.00,2.89,APPLIED
Ariel the Little Mermaid - Sega Genesis Game,Sega Genesis,complete (cib),cib,22.49,14.57,30.99,16.42,7.30,APPLIED
Armored Core - PS1 Game,Playstation,game only,loose,69.53,116.15,93.99,-22.16,21.43,APPLIED
Armored Core - PS1 Game,Playstation,complete (cib),cib,76.77,116.15,103.99,-12.16,23.90,APPLIED
Armored Core 2 - PS2 Game,Playstation 2,game only,loose,15.60,29.99,21.99,-8.00,5.45,APPLIED
Armored Core 2 - PS2 Game,Playstation 2,complete (cib),cib,25.00,29.99,33.99,4.00,7.70,APPLIED
Armored Core 2 Another Age - PS2 Game,Playstation 2,game only,loose,18.95,29.99,25.99,-4.00,5.99,APPLIED
Armored Core 2 Another Age - PS2 Game,Playstation 2,complete (cib),cib,30.15,29.99,40.99,11.00,9.35,APPLIED
Armored Core 3 - PS2 Game,Playstation 2,game only,loose,21.49,38.99,29.99,-9.00,7.33,APPLIED
Armored Core 3 - PS2 Game,Playstation 2,complete (cib),cib,31.17,38.99,42.99,4.00,10.27,APPLIED
Armored Core Master of Arena - PS1 Game,Playstation,game only,loose,74.00,139.99,99.99,-40.00,22.79,APPLIED
Armored Core Master of Arena - PS1 Game,Playstation,complete (cib),cib,96.15,139.99,129.99,-10.00,29.77,APPLIED
Armored Core Nexus - PS2 Game,Playstation 2,game only,loose,71.91,169.99,97.99,-72.00,22.94,APPLIED
Armored Core Nexus - PS2 Game,Playstation 2,complete (cib),cib,102.18,169.99,137.99,-32.00,31.51,APPLIED
Armored Core Nine Breaker - PS2 Game,Playstation 2,game only,loose,59.97,129.99,80.99,-49.00,18.37,APPLIED
Armored Core Nine Breaker - PS2 Game,Playstation 2,complete (cib),cib,102.00,129.99,137.99,8.00,31.69,APPLIED
Armored Core Project Phantasma - PS1 Game,Playstation,game only,loose,69.16,106.80,93.99,-12.81,21.80,APPLIED
Armored Core Project Phantasma - PS1 Game,Playstation,complete (cib),cib,139.40,106.80,188.99,82.19,43.81,APPLIED
Armori - NES Game Project SWARM - Gameboy Color Game,Gameboy Color,game only,loose,122.09,8.99,164.99,156.00,37.82,APPLIED
Armori - NES Game Project SWARM - Gameboy Color Game,Gameboy Color,complete (cib),cib,1000.03,11.95,1350.99,1339.04,311.48,APPLIED
Armori - NES Game Project SWARM - Nintendo 64 Game,Nintendo 64,game only,loose,37.49,18.99,50.99,32.00,11.72,APPLIED
Armori - NES Game Project SWARM - Nintendo 64 Game,Nintendo 64,complete (cib),cib,112.98,17.84,152.99,135.15,35.27,APPLIED
Armori - NES Game Project SWARM - PS1 Game,Playstation,game only,loose,99.99,7.20,134.99,127.79,30.79,APPLIED
Armori - NES Game Project SWARM - PS1 Game,Playstation,complete (cib),cib,156.30,7.20,211.99,204.79,49.24,APPLIED
Army Men - Gameboy Color Game,Gameboy Color,complete (cib),cib,19.93,10.83,26.99,16.16,5.98,APPLIED
Army Men 2 - Gameboy Color Game,Gameboy Color,complete (cib),cib,19.93,10.59,26.99,16.40,5.98,APPLIED
Army Men 3D - PS1 Game,Playstation,game only,loose,6.29,11.36,8.99,-2.37,2.14,APPLIED
Army Men 3D - PS1 Game,Playstation,complete (cib),cib,11.25,11.36,15.99,4.63,3.98,APPLIED
Army Men Air Attack - PS1 Game,Playstation,game only,loose,7.55,12.29,10.99,-1.30,2.82,APPLIED
Army Men Air Attack - PS1 Game,Playstation,complete (cib),cib,7.66,12.29,10.99,-1.30,2.71,APPLIED
Army Men Air Attack 2 - PS1 Game,Playstation,game only,loose,7.06,14.84,9.99,-4.85,2.34,APPLIED
Army Men Air Attack 2 - PS1 Game,Playstation,complete (cib),cib,16.08,14.84,21.99,7.15,4.97,APPLIED
Army Men Air Combat - Gameboy Color Game,Gameboy Color,complete (cib),cib,22.81,13.41,30.99,17.58,6.98,APPLIED
Army Men Air Combat Elite Missions - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Army Men Green Rogue - PS1 Game,Playstation,game only,loose,9.50,17.10,12.99,-4.11,2.81,APPLIED
Army Men Green Rogue - PS2 Game,Playstation 2,game only,loose,6.51,11.38,8.99,-2.39,1.92,APPLIED
Army Men Green Rogue - PS2 Game,Playstation 2,complete (cib),cib,10.24,11.38,13.99,2.61,3.04,APPLIED
Army Men Operation Green - GBA Game,Gameboy Advance,complete (cib),cib,66.22,26.09,89.99,63.90,20.86,APPLIED
Army Men RTS - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Army Men Sarge's Heroes - Nintendo 64 Game,Nintendo 64,complete (cib),cib,52.94,25.65,71.99,46.34,16.66,APPLIED
Army Men Sarge's Heroes 2 - Gameboy Color Game,Gameboy Color,complete (cib),cib,23.85,10.86,32.99,22.13,7.88,APPLIED
Army Men Sarge's Heroes 2 - Nintendo 64 Game,Nintendo 64,game only,loose,27.67,14.99,37.99,23.00,8.92,APPLIED
Army Men Sarge's Heroes 2 - Nintendo 64 Game,Nintendo 64,complete (cib),cib,70.21,33.38,94.99,61.61,21.73,APPLIED
Army Men Sarge's Heroes 2 - PS1 Game,Playstation,game only,loose,14.15,14.99,19.99,5.00,4.96,APPLIED
Army Men Sarge's Heroes 2 - PS1 Game,Playstation,complete (cib),cib,22.55,32.99,30.99,-2.00,7.24,APPLIED
Army Men Sarge's Heroes 2 - PS2 Game,Playstation 2,game only,loose,14.15,14.99,19.99,5.00,4.96,APPLIED
Army Men Sarge's Heroes 2 - PS2 Game,Playstation 2,complete (cib),cib,22.55,16.19,30.99,14.80,7.24,APPLIED
Army Men Sarge's War - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Army Men Sarge's War - Xbox Game,Xbox,game only,loose,7.95,15.99,10.99,-5.00,2.42,APPLIED
Army Men Sarge's War - Xbox Game,Xbox,complete (cib),cib,13.27,20.99,17.99,-3.00,3.90,APPLIED
Army Men Turf Wars - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Army Men World War Land Sea Air - PS1 Game,Playstation,,,,,,,,NO_MATCH
Army of Two: The 40th Day - PSP Game,PSP,game only,loose,12.99,16.78,17.99,1.21,4.18,APPLIED
Army of Two: The 40th Day - PSP Game,PSP,complete (cib),cib,20.99,16.78,28.99,12.21,6.86,APPLIED
Art Alive - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Arx Fatalis - Xbox Game,Xbox,complete (cib),cib,55.98,78.99,75.99,-3.00,17.51,APPLIED
Assassin's Creed: Bloodli - NES Game - PSP Game,PSP,,,,,,,,NO_MATCH
Assault City - Sega Master System Game,Sega Master System,game only,loose,35.00,50.74,47.99,-2.75,11.30,APPLIED
Assault City - Sega Master System Game,Sega Master System,complete (cib),cib,102.14,50.74,137.99,87.25,31.55,APPLIED
Assault Retribution - PS1 Game,Playstation,,,,,,,,NO_MATCH
Astal - Sega Saturn Game,Sega Saturn,complete (cib),cib,101.88,75.76,137.99,62.23,31.81,APPLIED
Asterix - Sega Master System Game,Sega Master System,game only,loose,29.99,42.86,40.99,-1.87,9.51,APPLIED
Asterix - Sega Master System Game,Sega Master System,complete (cib),cib,40.00,69.99,54.99,-15.00,13.10,APPLIED
Asterix and the Great Rescue - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Asterix and the Great Rescue - Sega Master System Game,Sega Master System,game only,loose,46.99,7.99,63.99,56.00,14.84,APPLIED
Asterix and the Great Rescue - Sega Master System Game,Sega Master System,complete (cib),cib,185.29,34.93,250.99,216.06,58.12,APPLIED
Asteroids - Gameboy Color Game,Gameboy Color,complete (cib),cib,28.45,11.76,38.99,27.23,9.11,APPLIED
Asteroids - Gameboy Game,Gameboy,game only,loose,11.50,12.99,15.99,3.00,3.73,APPLIED
Asteroids - Gameboy Game,Gameboy,complete (cib),cib,50.00,18.33,67.99,49.66,15.72,APPLIED
Asteroids - PS1 Game,Playstation,game only,loose,6.22,12.99,8.99,-4.00,2.21,APPLIED
Asteroids - PS1 Game,Playstation,complete (cib),cib,6.38,8.15,8.99,0.84,2.05,APPLIED
Astonishia Story - PSP Game,PSP,game only,loose,10.55,14.05,14.99,0.94,3.71,APPLIED
Astonishia Story - PSP Game,PSP,complete (cib),cib,18.87,14.05,25.99,11.94,6.07,APPLIED
Astro Boy - PS2 Game,Playstation 2,game only,loose,12.25,20.50,16.99,-3.51,3.95,APPLIED
Astro Boy - PS2 Game,Playstation 2,complete (cib),cib,18.52,20.50,25.99,5.49,6.42,APPLIED
Astro Boy: The Video Game - PS2 Game,Playstation 2,game only,loose,8.53,16.11,11.99,-4.12,2.81,APPLIED
Astro Boy: The Video Game - PS2 Game,Playstation 2,complete (cib),cib,12.97,16.11,17.99,1.88,4.20,APPLIED
Astro Boy: The Video Game - Wii Game,Wii,,,,,,,,NO_MATCH
Astro Warrior - Sega Master System Game,Sega Master System,game only,loose,10.50,21.74,14.99,-6.75,3.76,APPLIED
Astro Warrior - Sega Master System Game,Sega Master System,complete (cib),cib,20.68,21.74,27.99,6.25,6.20,APPLIED
Atari Anniversary Advance - GBA Game,Gameboy Advance,complete (cib),cib,24.95,14.75,33.99,19.24,7.75,APPLIED
Atari Anniversary Edition - Sega Dreamcast Game,Sega Dreamcast,,,,,,,,NO_MATCH
Atari Anniversary Edition Redux - PS1 Game,Playstation,game only,loose,4.92,9.50,6.99,-2.51,1.57,APPLIED
Athena - NES Game,NES,game only,loose,13.64,13.91,18.99,5.08,4.50,APPLIED
Athena - NES Game,NES,complete (cib),cib,54.95,13.91,74.99,61.08,17.57,APPLIED
Athens 2004 - PS2 Game,Playstation 2,game only,loose,4.28,7.22,5.99,-1.23,1.24,APPLIED
Athens 2004 - PS2 Game,Playstation 2,complete (cib),cib,5.62,7.22,7.99,0.77,1.84,APPLIED
Atlantis The Lost Empire - Gameboy Color Game,Gameboy Color,complete (cib),cib,37.41,11.86,50.99,39.13,11.80,APPLIED
Atlantis The Lost Empire - PS1 Game,Playstation,game only,loose,18.79,9.99,25.99,16.00,6.15,APPLIED
Atlantis The Lost Empire - PS1 Game,Playstation,complete (cib),cib,32.70,21.72,44.99,23.27,10.69,APPLIED
Atomic Betty - GBA Game,Gameboy Advance,complete (cib),cib,29.20,18.68,39.99,21.31,9.33,APPLIED
Atomic Robo-Kid - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Attack of the Killer Tomatoes - NES Game,NES,game only,loose,67.95,57.99,91.99,34.00,21.07,APPLIED
Attack of the Killer Tomatoes - NES Game,NES,complete (cib),cib,194.98,57.99,263.99,206.00,61.05,APPLIED
ATV Mania - PS1 Game,Playstation,game only,loose,3.55,6.27,4.99,-1.28,1.00,APPLIED
ATV Mania - PS1 Game,Playstation,complete (cib),cib,6.99,6.27,9.99,3.72,2.41,APPLIED
ATV Offroad Fury - PS2 Game,Playstation 2,game only,loose,3.47,6.80,4.99,-1.81,1.08,APPLIED
ATV Offroad Fury - PS2 Game,Playstation 2,complete (cib),cib,9.95,6.80,13.99,7.19,3.33,APPLIED
ATV Offroad Fury 2 - PS2 Game,Playstation 2,game only,loose,3.47,5.66,4.99,-0.67,1.08,APPLIED
ATV Offroad Fury 2 - PS2 Game,Playstation 2,complete (cib),cib,9.95,5.66,13.99,8.33,3.33,APPLIED
ATV Offroad Fury 3 - PS2 Game,Playstation 2,game only,loose,4.03,8.93,5.99,-2.94,1.49,APPLIED
ATV Quad Power Racing - GBA Game,Gameboy Advance,complete (cib),cib,10.18,6.10,13.99,7.89,3.10,APPLIED
ATV Quad Power Racing 2 - PS2 Game,Playstation 2,game only,loose,6.87,13.99,9.99,-4.00,2.53,APPLIED
ATV Quad Power Racing 2 - PS2 Game,Playstation 2,complete (cib),cib,8.00,14.99,10.99,-4.00,2.37,APPLIED
ATV Racers - PS1 Game,Playstation,game only,loose,4.53,5.91,6.99,1.08,1.96,APPLIED
ATV Racers - PS1 Game,Playstation,complete (cib),cib,5.31,5.91,7.99,2.08,2.15,APPLIED
Austin Powers Oh Behave - Gameboy Color Game,Gameboy Color,complete (cib),cib,38.00,21.01,51.99,30.98,12.18,APPLIED
Austin Powers Pinball - PS1 Game,Playstation,game only,loose,5.16,10.62,6.99,-3.63,1.33,APPLIED
Austin Powers Pinball - PS1 Game,Playstation,complete (cib),cib,10.48,10.62,14.99,4.37,3.78,APPLIED
Austin Powers Welcome to my Underground Lair - Gameboy Color Game,Gameboy Color,complete (cib),cib,30.96,14.99,41.99,27.00,9.51,APPLIED
Auto Destruct - PS1 Game,Playstation,game only,loose,9.97,16.44,13.99,-2.45,3.31,APPLIED
Auto Destruct - PS1 Game,Playstation,complete (cib),cib,17.02,16.44,22.99,6.55,5.00,APPLIED
Auto Modellista - Gamecube Game,Gamecube,complete (cib),cib,140.50,103.83,189.99,86.16,43.68,APPLIED
Auto Modellista - PS2 Game,Playstation 2,game only,loose,24.71,28.31,33.99,5.68,7.99,APPLIED
Auto Modellista - PS2 Game,Playstation 2,complete (cib),cib,32.45,28.31,43.99,15.68,9.96,APPLIED
Automobili Lamborghini - Nintendo 64 Game,Nintendo 64,game only,loose,9.63,12.06,13.99,1.93,3.65,APPLIED
Automobili Lamborghini - Nintendo 64 Game,Nintendo 64,complete (cib),cib,45.00,12.06,60.99,48.93,13.92,APPLIED
Avatar the Last Airbender - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Avatar: The Game - PSP Game,PSP,game only,loose,7.51,11.71,10.99,-0.72,2.86,APPLIED
Avatar: The Game - PSP Game,PSP,complete (cib),cib,10.58,11.71,14.99,3.28,3.68,APPLIED
Axelay - SNES Game,SNES,,,,,,,,NO_MATCH
Aztec Adventure - Sega Master System Game,Sega Master System,game only,loose,12.83,19.99,17.99,-2.00,4.34,APPLIED
Aztec Adventure - Sega Master System Game,Sega Master System,complete (cib),cib,19.49,14.50,26.99,12.49,6.42,APPLIED
Azure Dreams - PS1 Game,Playstation,game only,loose,59.38,102.99,80.99,-22.00,18.96,APPLIED
Azure Dreams - PS1 Game,Playstation,complete (cib),cib,100.22,95.00,135.99,40.99,31.53,APPLIED
Azurik Rise of Perathia - Xbox Game,Xbox,complete (cib),cib,11.77,7.77,15.99,8.22,3.46,APPLIED
B-Boy - PS2 Game,Playstation 2,game only,loose,13.74,16.17,18.99,2.82,4.40,APPLIED
B-Boy - PS2 Game,Playstation 2,complete (cib),cib,19.99,16.17,26.99,10.82,5.92,APPLIED
B-Boy - PSP Game,PSP,game only,loose,8.00,15.18,10.99,-4.19,2.37,APPLIED
B-Boy - PSP Game,PSP,complete (cib),cib,19.49,15.18,26.99,11.81,6.42,APPLIED
Baby Boomer - NES Game,NES,,,,,,,,NO_MATCH
Back to Stone - GBA Game,Gameboy Advance,game only,loose,25.25,23.03,34.99,11.96,8.43,APPLIED
Back to Stone - GBA Game,Gameboy Advance,complete (cib),cib,46.50,23.03,62.99,39.96,14.36,APPLIED
Back to the Future - NES Game,NES,game only,loose,18.47,18.82,24.99,6.17,5.50,APPLIED
Back to the Future - NES Game,NES,complete (cib),cib,70.76,18.82,95.99,77.17,22.15,APPLIED
Back to the Future II and III - NES Game,NES,,,,,,,,NO_MATCH
Back Track - GBA Game,Gameboy Advance,game only,loose,19.63,37.63,26.99,-10.64,6.28,APPLIED
Back Track - GBA Game,Gameboy Advance,complete (cib),cib,53.49,37.63,72.99,35.36,17.08,APPLIED
Backstreet Billiards - PS1 Game,Playstation,,,,,,,,NO_MATCH
Backyard Baseball - PS2 Game,Playstation 2,game only,loose,8.54,13.21,11.99,-1.22,2.80,APPLIED
Backyard Baseball - PS2 Game,Playstation 2,complete (cib),cib,12.00,13.21,16.99,3.78,4.20,APPLIED
Backyard Baseball '10 - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Backyard Basketball - GBA Game,Gameboy Advance,game only,loose,8.17,10.14,11.99,1.85,3.17,APPLIED
Backyard Basketball - GBA Game,Gameboy Advance,complete (cib),cib,17.97,10.14,24.99,14.85,6.00,APPLIED
Backyard Football - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Backyard Football - GBA Game,Gameboy Advance,game only,loose,3.99,10.86,5.99,-4.87,1.53,APPLIED
Backyard Football 08 - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Backyard Football 09 - PS2 Game,Playstation 2,game only,loose,6.93,9.48,9.99,0.51,2.47,APPLIED
Backyard Football 09 - PS2 Game,Playstation 2,complete (cib),cib,6.98,9.48,9.99,0.51,2.42,APPLIED
Backyard Football 2006 - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Backyard Football 2006 - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Backyard Hockey - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Backyard Wrestling - Xbox Game,Xbox,game only,loose,9.48,9.21,12.99,3.78,2.83,APPLIED
Backyard Wrestling - Xbox Game,Xbox,complete (cib),cib,11.26,9.21,15.99,6.78,3.97,APPLIED
Backyard Wrestling 2 - Xbox Game,Xbox,game only,loose,10.09,15.73,13.99,-1.74,3.19,APPLIED
Backyard Wrestling 2 - Xbox Game,Xbox,complete (cib),cib,19.09,15.73,25.99,10.26,5.85,APPLIED
Bad Boys Miami Takedown - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Bad Boys Miami Takedown - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Bad Dudes - NES Game,NES,game only,loose,10.00,10.88,13.99,3.11,3.28,APPLIED
Bad Dudes - NES Game,NES,complete (cib),cib,49.42,10.88,66.99,56.11,15.33,APPLIED
Bad News Baseball - NES Game,NES,,,,,,,,NO_MATCH
Bad Street Brawler - NES Game,NES,,,,,,,,NO_MATCH
Bakugan Battle Brawlers - PS2 Game,Playstation 2,game only,loose,6.39,6.29,8.99,2.70,2.04,APPLIED
Bakugan Battle Brawlers - PS2 Game,Playstation 2,complete (cib),cib,11.64,6.29,15.99,9.70,3.59,APPLIED
Bakugan: Defenders of the Core - PSP Game,PSP,game only,loose,13.21,18.74,17.99,-0.75,3.96,APPLIED
Bakugan: Defenders of the Core - PSP Game,PSP,complete (cib),cib,14.79,18.74,19.99,1.25,4.32,APPLIED
Baldur's Gate Dark Alliance - Gamecube Game,Gamecube,game only,loose,20.62,29.99,27.99,-2.00,6.26,APPLIED
Baldur's Gate Dark Alliance - Gamecube Game,Gamecube,complete (cib),cib,33.25,43.99,44.99,1.00,10.14,APPLIED
Baldur's Gate Dark Alliance - GBA Game,Gameboy Advance,game only,loose,59.99,29.99,80.99,51.00,18.35,APPLIED
Baldur's Gate Dark Alliance - GBA Game,Gameboy Advance,complete (cib),cib,121.74,43.99,164.99,121.00,38.17,APPLIED
Baldur's Gate Dark Alliance 2 - PS2 Game,Playstation 2,game only,loose,10.05,45.58,13.99,-31.59,3.23,APPLIED
Baldur's Gate Dark Alliance 2 - PS2 Game,Playstation 2,complete (cib),cib,15.51,45.58,20.99,-24.59,4.57,APPLIED
Ballblazer Champions - PS1 Game,Playstation,game only,loose,4.47,5.66,6.99,1.33,2.02,APPLIED
Ballblazer Champions - PS1 Game,Playstation,complete (cib),cib,8.38,5.66,11.99,6.33,2.96,APPLIED
Ballistic - PS1 Game,Playstation,game only,loose,5.38,12.99,7.99,-5.00,2.08,APPLIED
Ballistic - PS1 Game,Playstation,complete (cib),cib,12.95,8.93,17.99,9.06,4.22,APPLIED
Balloon Fight - NES Game,NES,game only,loose,27.98,39.14,37.99,-1.15,8.61,APPLIED
Balloon Fight - NES Game,NES,complete (cib),cib,180.00,39.14,243.99,204.85,56.61,APPLIED
Balloon Kid - Gameboy Game,Gameboy,game only,loose,18.63,24.80,25.99,1.19,6.31,APPLIED
Balloon Kid - Gameboy Game,Gameboy,complete (cib),cib,86.27,24.80,116.99,92.19,27.03,APPLIED
Balls of Fury - Wii Game,Wii,game only,loose,4.76,8.09,6.99,-1.10,1.73,APPLIED
Balls of Fury - Wii Game,Wii,complete (cib),cib,4.77,8.09,6.99,-1.10,1.72,APPLIED
Band Hero - PS2 Game,Playstation 2,game only,loose,9.44,5.97,12.99,7.02,2.87,APPLIED
Band Hero - PS2 Game,Playstation 2,complete (cib),cib,9.97,5.97,13.99,8.02,3.31,APPLIED
Band Hero - Wii Game,Wii,game only,loose,8.04,12.58,10.99,-1.59,2.33,APPLIED
Band Hero - Wii Game,Wii,complete (cib),cib,8.07,12.58,10.99,-1.59,2.30,APPLIED
Bandai Golf Challenge Pebble Beach - NES Game,NES,,,,,,,,NO_MATCH
Banjo Kazooie Grunty's Revenge - GBA Game,Gameboy Advance,game only,loose,24.95,30.78,33.99,3.21,7.75,APPLIED
Banjo Kazooie Grunty's Revenge - GBA Game,Gameboy Advance,complete (cib),cib,89.99,30.78,121.99,91.21,28.16,APPLIED
Banjo Pilot - GBA Game,Gameboy Advance,game only,loose,34.98,64.13,47.99,-16.14,11.32,APPLIED
Banjo Pilot - GBA Game,Gameboy Advance,complete (cib),cib,252.14,64.13,340.99,276.86,78.66,APPLIED
Banjo-Kazooie - Nintendo 64 Game,Nintendo 64,game only,loose,32.00,49.49,43.99,-5.50,10.41,APPLIED
Banjo-Kazooie - Nintendo 64 Game,Nintendo 64,complete (cib),cib,120.56,49.49,162.99,113.50,37.40,APPLIED
Banjo-Tooie - Nintendo 64 Game,Nintendo 64,game only,loose,38.00,57.91,51.99,-5.92,12.18,APPLIED
Banjo-Tooie - Nintendo 64 Game,Nintendo 64,complete (cib),cib,121.26,57.91,163.99,106.08,37.67,APPLIED
Barbie - NES Game,NES,game only,loose,11.52,12.99,15.99,3.00,3.71,APPLIED
Barbie - NES Game,NES,complete (cib),cib,35.50,13.99,47.99,34.00,10.80,APPLIED
Barbie and Her Sisters: Puppy Rescue - Wii Game,Wii,game only,loose,10.76,12.99,14.99,2.00,3.50,APPLIED
Barbie and Her Sisters: Puppy Rescue - Wii Game,Wii,complete (cib),cib,13.48,13.99,18.99,5.00,4.66,APPLIED
Barbie and the Three Musketeers - Wii Game,Wii,game only,loose,8.46,8.50,11.99,3.49,2.88,APPLIED
Barbie and the Three Musketeers - Wii Game,Wii,complete (cib),cib,8.49,8.50,11.99,3.49,2.85,APPLIED
Barbie as the Island Princess - PS2 Game,Playstation 2,game only,loose,4.74,10.60,6.99,-3.61,1.75,APPLIED
Barbie as the Island Princess - PS2 Game,Playstation 2,complete (cib),cib,6.07,10.60,8.99,-1.61,2.36,APPLIED
Barbie as the Island Princess - Wii Game,Wii,game only,loose,4.82,9.35,6.99,-2.36,1.67,APPLIED
Barbie as the Island Princess - Wii Game,Wii,complete (cib),cib,8.36,9.35,11.99,2.64,2.98,APPLIED
Barbie Diaries High School Mystery - GBA Game,Gameboy Advance,game only,loose,6.49,7.21,8.99,1.78,1.94,APPLIED
Barbie Diaries High School Mystery - GBA Game,Gameboy Advance,complete (cib),cib,9.84,7.21,13.99,6.78,3.44,APPLIED
Barbie Explorer - PS1 Game,Playstation,game only,loose,15.89,23.24,21.99,-1.25,5.16,APPLIED
