product,console,variant,type,market_price,old_price,new_price,diff,profit,status
Need for Speed Carbon - Xbox Game,Xbox,complete (cib),cib,28.17,8.44,38.99,30.55,9.39,APPLIED
Need for Speed Carbon Own the City - GBA Game,Gameboy Advance,game only,loose,8.57,10.11,11.99,1.88,2.77,APPLIED
Need for Speed Carbon Own the City - GBA Game,Gameboy Advance,complete (cib),cib,18.85,10.11,25.99,15.88,6.09,APPLIED
Need for Speed Carbon Own the City - PSP Game,PSP,game only,loose,13.20,15.98,17.99,2.01,3.97,APPLIED
Need for Speed Carbon Own the City - PSP Game,PSP,complete (cib),cib,15.54,15.98,20.99,5.01,4.54,APPLIED
Need for Speed High Stakes - PS1 Game,Playstation,game only,loose,9.08,12.43,12.99,0.56,3.23,APPLIED
Need for Speed High Stakes - PS1 Game,Playstation,complete (cib),cib,12.63,12.43,17.99,5.56,4.54,APPLIED
Need for Speed Hot Pursuit 2 - Gamecube Game,Gamecube,game only,loose,9.99,10.43,13.99,3.56,3.29,APPLIED
Need for Speed Hot Pursuit 2 - Gamecube Game,Gamecube,complete (cib),cib,11.04,10.43,14.99,4.56,3.22,APPLIED
Need for Speed Hot Pursuit 2 - PS2 Game,Playstation 2,complete (cib),cib,13.99,11.91,18.99,7.08,4.15,APPLIED
Need for Speed Hot Pursuit 2 - Xbox Game,Xbox,game only,loose,5.45,9.57,7.99,-1.58,2.01,APPLIED
Need for Speed Hot Pursuit 2 - Xbox Game,Xbox,complete (cib),cib,8.58,9.57,11.99,2.42,2.76,APPLIED
Need for Speed Most Wanted - Gamecube Game,Gamecube,game only,loose,29.99,26.80,40.99,14.19,9.51,APPLIED
Need for Speed Most Wanted - Gamecube Game,Gamecube,complete (cib),cib,42.62,26.80,57.99,31.19,13.39,APPLIED
Need for Speed Most Wanted - PS2 Game,Playstation 2,game only,loose,25.94,21.79,35.99,14.20,8.71,APPLIED
Need for Speed Most Wanted - PS2 Game,Playstation 2,complete (cib),cib,30.00,21.79,40.99,19.20,9.50,APPLIED
Need for Speed Most Wanted 5-1-0 - PSP Game,PSP,game only,loose,12.78,18.90,17.99,-0.91,4.39,APPLIED
Need for Speed Most Wanted 5-1-0 - PSP Game,PSP,complete (cib),cib,15.00,18.90,20.99,2.09,5.08,APPLIED
Need for Speed Porsche Unleashed - GBA Game,Gameboy Advance,game only,loose,6.75,9.37,9.99,0.62,2.65,APPLIED
Need for Speed Porsche Unleashed - GBA Game,Gameboy Advance,complete (cib),cib,15.00,9.37,20.99,11.62,5.08,APPLIED
Need for Speed Prostreet - PS2 Game,Playstation 2,game only,loose,6.57,13.07,8.99,-4.08,1.86,APPLIED
Need for Speed Prostreet - PS2 Game,Playstation 2,complete (cib),cib,6.61,13.07,8.99,-4.08,1.82,APPLIED
Need for Speed Shift - PSP Game,PSP,game only,loose,11.99,15.68,16.99,1.31,4.21,APPLIED
Need for Speed Shift - PSP Game,PSP,complete (cib),cib,13.03,15.68,17.99,2.31,4.14,APPLIED
Need for Speed Undercover - PS2 Game,Playstation 2,game only,loose,7.15,13.11,9.99,-3.12,2.25,APPLIED
Need for Speed Undercover - PS2 Game,Playstation 2,complete (cib),cib,8.37,13.11,11.99,-1.12,2.97,APPLIED
Need for Speed Underground - Gamecube Game,Gamecube,game only,loose,22.02,15.11,29.99,14.88,6.80,APPLIED
Need for Speed Underground - Gamecube Game,Gamecube,complete (cib),cib,29.95,15.11,40.99,25.88,9.55,APPLIED
Need for Speed Underground - GBA Game,Gameboy Advance,complete (cib),cib,37.62,15.23,50.99,35.76,11.59,APPLIED
Need for Speed Underground - PS2 Game,Playstation 2,game only,loose,21.72,13.70,29.99,16.29,7.10,APPLIED
Need for Speed Underground - PS2 Game,Playstation 2,complete (cib),cib,32.53,13.70,43.99,30.29,9.88,APPLIED
Need for Speed Underground - Xbox Game,Xbox,game only,loose,13.99,11.04,18.99,7.95,4.15,APPLIED
Need for Speed Underground - Xbox Game,Xbox,complete (cib),cib,19.99,11.04,26.99,15.95,5.92,APPLIED
Need for Speed Underground 2 - Gamecube Game,Gamecube,game only,loose,22.02,19.81,29.99,10.18,6.80,APPLIED
Need for Speed Underground 2 - Gamecube Game,Gamecube,complete (cib),cib,29.95,19.81,40.99,21.18,9.55,APPLIED
Need for Speed Underground 2 - GBA Game,Gameboy Advance,game only,loose,12.02,15.83,16.99,1.16,4.18,APPLIED
Need for Speed Underground 2 - GBA Game,Gameboy Advance,complete (cib),cib,28.33,15.83,38.99,23.16,9.23,APPLIED
Need for Speed Underground 2 - PS2 Game,Playstation 2,game only,loose,21.72,23.10,29.99,6.89,7.10,APPLIED
Need for Speed Underground 2 - PS2 Game,Playstation 2,complete (cib),cib,32.53,23.10,43.99,20.89,9.88,APPLIED
Need for Speed Underground 2 - Xbox Game,Xbox,game only,loose,13.99,16.38,18.99,2.61,4.15,APPLIED
Need for Speed Underground 2 - Xbox Game,Xbox,complete (cib),cib,19.99,16.38,26.99,10.61,5.92,APPLIED
Need for Speed Underground Rivals - PSP Game,PSP,complete (cib),cib,16.99,17.47,22.99,5.52,5.03,APPLIED
Need for Speed: ProStreet - PSP Game,PSP,game only,loose,11.99,12.11,16.99,4.88,4.21,APPLIED
Need for Speed: ProStreet - PSP Game,PSP,complete (cib),cib,13.51,12.11,18.99,6.88,4.63,APPLIED
Nemesis - Gameboy Game,Gameboy,game only,loose,14.55,18.81,19.99,1.18,4.56,APPLIED
Nemesis - Gameboy Game,Gameboy,complete (cib),cib,90.00,18.81,121.99,103.18,28.15,APPLIED
Neo Contra - PS2 Game,Playstation 2,game only,loose,13.25,24.07,17.99,-6.08,3.92,APPLIED
Neo Contra - PS2 Game,Playstation 2,complete (cib),cib,21.74,24.07,29.99,5.92,7.08,APPLIED
NeoPets the Darkest Faerie - PS2 Game,Playstation 2,game only,loose,16.09,19.63,21.99,2.36,4.96,APPLIED
NeoPets the Darkest Faerie - PS2 Game,Playstation 2,complete (cib),cib,21.96,19.63,29.99,10.36,6.86,APPLIED
NES Open Tournament Golf - NES Game,NES,game only,loose,10.87,14.31,14.99,0.68,3.39,APPLIED
NES Open Tournament Golf - NES Game,NES,complete (cib),cib,37.25,14.31,50.99,36.68,11.96,APPLIED
NES Remix Pack - Wii U Game,Wii U,game only,loose,14.36,32.13,19.99,-12.14,4.75,APPLIED
NES Remix Pack - Wii U Game,Wii U,complete (cib),cib,16.57,32.13,22.99,-9.14,5.45,APPLIED
Neverland Card Battles - PSP Game,PSP,,,,,,,,NO_MATCH
New Legends - Xbox Game,Xbox,game only,loose,4.73,8.47,6.99,-1.48,1.76,APPLIED
New Legends - Xbox Game,Xbox,complete (cib),cib,4.97,8.47,6.99,-1.48,1.52,APPLIED
New Play Control: Donkey Kong Jungle Beat - Wii Game,Wii,game only,loose,14.63,20.89,19.99,-0.90,4.48,APPLIED
New Play Control: Donkey Kong Jungle Beat - Wii Game,Wii,complete (cib),cib,16.99,20.89,22.99,2.10,5.03,APPLIED
New Play Control: Mario Power Tennis - Wii Game,Wii,game only,loose,12.97,13.58,17.99,4.41,4.20,APPLIED
New Play Control: Mario Power Tennis - Wii Game,Wii,complete (cib),cib,13.23,13.58,17.99,4.41,3.94,APPLIED
New Play Control: Pikmin - Wii Game,Wii,game only,loose,14.99,72.28,20.99,-51.29,5.09,APPLIED
New Play Control: Pikmin - Wii Game,Wii,complete (cib),cib,23.82,72.28,32.99,-39.29,7.91,APPLIED
New Super Luigi U - Wii U Game,Wii U,game only,loose,14.50,28.46,19.99,-8.47,4.61,APPLIED
New Super Luigi U - Wii U Game,Wii U,complete (cib),cib,14.99,28.46,20.99,-7.47,5.09,APPLIED
New Super Mario Bros. U - Wii U Game,Wii U,game only,loose,14.18,19.35,19.99,0.64,4.93,APPLIED
New Super Mario Bros. U - Wii U Game,Wii U,complete (cib),cib,14.99,19.35,20.99,1.64,5.09,APPLIED
New Super Mario Bros. U + New Super Luigi U - Wii U Game,Wii U,game only,loose,14.50,24.79,19.99,-4.80,4.61,APPLIED
New Super Mario Bros. U + New Super Luigi U - Wii U Game,Wii U,complete (cib),cib,14.99,24.79,20.99,-3.80,5.09,APPLIED
New Super Mario Bros. Wii - Wii Game,Wii,game only,loose,23.89,29.73,32.99,3.26,7.84,APPLIED
New Super Mario Bros. Wii - Wii Game,Wii,complete (cib),cib,25.44,29.73,34.99,5.26,8.24,APPLIED
NFL 2K - Sega Dreamcast Game,Sega Dreamcast,game only,loose,6.01,6.82,8.99,2.17,2.42,APPLIED
NFL 2K - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,8.00,6.82,10.99,4.17,2.37,APPLIED
NFL 97 - Sega Saturn Game,Sega Saturn,game only,loose,6.99,10.80,9.99,-0.81,2.41,APPLIED
NFL 97 - Sega Saturn Game,Sega Saturn,complete (cib),cib,10.00,10.80,13.99,3.19,3.28,APPLIED
NFL Blitz - Gameboy Color Game,Gameboy Color,game only,loose,8.62,8.31,11.99,3.68,2.72,APPLIED
NFL Blitz - Gameboy Color Game,Gameboy Color,complete (cib),cib,18.38,8.31,24.99,16.68,5.59,APPLIED
NFL Blitz - Nintendo 64 Game,Nintendo 64,game only,loose,22.99,34.34,31.99,-2.35,7.77,APPLIED
NFL Blitz - Nintendo 64 Game,Nintendo 64,complete (cib),cib,48.18,34.34,65.99,31.65,15.60,APPLIED
NFL Blitz - PS1 Game,Playstation,game only,loose,3492.70,13.24,4715.99,4702.75,1086.23,APPLIED
NFL Blitz - PS1 Game,Playstation,complete (cib),cib,6175.86,13.24,8337.99,8324.75,1920.03,APPLIED
NFL Blitz 2000 - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
NFL Blitz 2000 - Nintendo 64 Game,Nintendo 64,game only,loose,22.97,37.48,31.99,-5.49,7.79,APPLIED
NFL Blitz 2000 - Nintendo 64 Game,Nintendo 64,complete (cib),cib,55.00,37.48,74.99,37.51,17.52,APPLIED
NFL Blitz 2000 - PS1 Game,Playstation,game only,loose,3492.70,15.60,4715.99,4700.39,1086.23,APPLIED
NFL Blitz 2000 - PS1 Game,Playstation,complete (cib),cib,6175.86,15.60,8337.99,8322.39,1920.03,APPLIED
NFL Blitz 2001 - PS1 Game,Playstation,,,,,,,,NO_MATCH
NFL Blitz 2002 - Xbox Game,Xbox,,,,,,,,NO_MATCH
NFL Blitz 2003 - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
NFL Blitz Pro - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
NFL Blitz Pro - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
NFL Fever 2002 - Xbox Game,Xbox,game only,loose,4.37,6.51,5.99,-0.52,1.15,APPLIED
NFL Fever 2003 - Xbox Game,Xbox,game only,loose,3.22,5.85,4.99,-0.86,1.33,APPLIED
NFL Fever 2003 - Xbox Game,Xbox,complete (cib),cib,8.25,5.85,11.99,6.14,3.09,APPLIED
NFL Fever 2004 - Xbox Game,Xbox,game only,loose,5.57,7.28,7.99,0.71,1.89,APPLIED
NFL Fever 2004 - Xbox Game,Xbox,complete (cib),cib,7.99,7.28,10.99,3.71,2.38,APPLIED
NFL Football - NES Game,NES,,,,,,,,NO_MATCH
NFL Football '94 Starring Joe Montana - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
NFL Full Contact - PS1 Game,Playstation,,,,,,,,NO_MATCH
NFL GameDay 2000 - PS1 Game,Playstation,,,,,,,,NO_MATCH
NFL GameDay 2001 - PS1 Game,Playstation,game only,loose,5.00,8.78,6.99,-1.79,1.49,APPLIED
NFL GameDay 2001 - PS1 Game,Playstation,complete (cib),cib,7.93,8.78,10.99,2.21,2.44,APPLIED
NFL GameDay 2002 - PS1 Game,Playstation,game only,loose,4.81,7.87,6.99,-0.88,1.68,APPLIED
NFL GameDay 2002 - PS1 Game,Playstation,complete (cib),cib,7.67,7.87,10.99,3.12,2.70,APPLIED
NFL GameDay 2004 - PS1 Game,Playstation,game only,loose,4.97,7.56,6.99,-0.57,1.52,APPLIED
NFL GameDay 2004 - PS1 Game,Playstation,complete (cib),cib,6.00,7.56,8.99,1.43,2.43,APPLIED
NFL Gameday 2004 - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
NFL GameDay 97 - PS1 Game,Playstation,game only,loose,4.19,6.69,5.99,-0.70,1.33,APPLIED
NFL GameDay 97 - PS1 Game,Playstation,complete (cib),cib,9.23,6.69,12.99,6.30,3.08,APPLIED
NFL Head Coach - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
NFL Head Coach - Xbox Game,Xbox,complete (cib),cib,5.62,6.13,7.99,1.86,1.84,APPLIED
NFL Quarterback Club 2000 - Sega Dreamcast Game,Sega Dreamcast,game only,loose,6.95,2.38,9.99,7.61,2.45,APPLIED
NFL Quarterback Club 2000 - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,7.74,2.38,10.99,8.61,2.63,APPLIED
NFL Quarterback Club 96 - Sega Saturn Game,Sega Saturn,game only,loose,7.99,11.97,10.99,-0.98,2.38,APPLIED
NFL Quarterback Club 96 - Sega Saturn Game,Sega Saturn,complete (cib),cib,10.70,11.97,14.99,3.02,3.56,APPLIED
NFL Quarterback Club 97 - PS1 Game,Playstation,game only,loose,5.26,6.23,7.99,1.76,2.20,APPLIED
NFL Quarterback Club 97 - PS1 Game,Playstation,complete (cib),cib,11.10,6.23,14.99,8.76,3.16,APPLIED
NFL Street - Gamecube Game,Gamecube,game only,loose,38.97,27.09,52.99,25.90,12.18,APPLIED
NFL Street - Gamecube Game,Gamecube,complete (cib),cib,47.50,27.09,64.99,37.90,15.31,APPLIED
NFL Street - PS2 Game,Playstation 2,game only,loose,30.55,21.28,41.99,20.71,9.92,APPLIED
NFL Street - PS2 Game,Playstation 2,complete (cib),cib,38.00,21.28,51.99,30.71,12.18,APPLIED
NFL Street - Xbox Game,Xbox,complete (cib),cib,15.43,13.37,20.99,7.62,4.65,APPLIED
NFL Street 2 - PS2 Game,Playstation 2,game only,loose,30.55,37.91,41.99,4.08,9.92,APPLIED
NFL Street 2 - PS2 Game,Playstation 2,complete (cib),cib,38.00,37.91,51.99,14.08,12.18,APPLIED
NFL Street 2 - Xbox Game,Xbox,game only,loose,11.69,17.66,15.99,-1.67,3.54,APPLIED
NFL Street 2 - Xbox Game,Xbox,complete (cib),cib,14.00,17.66,18.99,1.33,4.14,APPLIED
NFL Street 2 Unleashed - PSP Game,PSP,game only,loose,19.00,14.54,25.99,11.45,5.94,APPLIED
NFL Street 2 Unleashed - PSP Game,PSP,complete (cib),cib,22.68,14.54,30.99,16.45,7.11,APPLIED
NFL Street 3 - PSP Game,PSP,game only,loose,18.00,18.16,24.99,6.83,5.97,APPLIED
NFL Street 3 - PSP Game,PSP,complete (cib),cib,22.99,18.16,31.99,13.83,7.77,APPLIED
NFL Xtreme - PS1 Game,Playstation,game only,loose,6.16,8.34,8.99,0.65,2.27,APPLIED
NFL Xtreme - PS1 Game,Playstation,complete (cib),cib,8.61,8.34,11.99,3.65,2.73,APPLIED
NFL Xtreme 2 - PS1 Game,Playstation,,,,,,,,NO_MATCH
NGEN Racing - PS1 Game,Playstation,game only,loose,7.72,10.09,10.99,0.90,2.65,APPLIED
NGEN Racing - PS1 Game,Playstation,complete (cib),cib,12.55,10.09,16.99,6.90,3.65,APPLIED
NHL 06 - Gamecube Game,Gamecube,game only,loose,7.64,6.12,10.99,4.87,2.73,APPLIED
NHL 06 - Gamecube Game,Gamecube,complete (cib),cib,10.00,6.12,13.99,7.87,3.28,APPLIED
NHL 06 - PS2 Game,Playstation 2,complete (cib),cib,6.33,5.64,8.99,3.35,2.10,APPLIED
NHL 06 - Xbox Game,Xbox,game only,loose,3.79,3.90,5.99,2.09,1.73,APPLIED
NHL 06 - Xbox Game,Xbox,complete (cib),cib,4.96,3.90,6.99,3.09,1.53,APPLIED
NHL 07 - PS2 Game,Playstation 2,game only,loose,2.99,6.61,4.99,-1.62,1.56,APPLIED
NHL 07 - PS2 Game,Playstation 2,complete (cib),cib,4.37,6.61,5.99,-0.62,1.15,APPLIED
NHL 08 - PS2 Game,Playstation 2,game only,loose,2.87,5.09,3.99,-1.10,0.70,APPLIED
NHL 08 - PS2 Game,Playstation 2,complete (cib),cib,6.23,5.09,8.99,3.90,2.20,APPLIED
NHL 09 - PS2 Game,Playstation 2,game only,loose,6.89,11.84,9.99,-1.85,2.51,APPLIED
NHL 09 - PS2 Game,Playstation 2,complete (cib),cib,7.78,11.84,10.99,-0.85,2.59,APPLIED
NHL 2000 - PS1 Game,Playstation,game only,loose,5.48,8.95,7.99,-0.96,1.98,APPLIED
NHL 2000 - PS1 Game,Playstation,complete (cib),cib,8.59,8.95,11.99,3.04,2.75,APPLIED
NHL 2001 - PS1 Game,Playstation,game only,loose,2.99,8.34,4.99,-3.35,1.56,APPLIED
NHL 2001 - PS1 Game,Playstation,complete (cib),cib,7.01,8.34,9.99,1.65,2.39,APPLIED
NHL 2001 - PS2 Game,Playstation 2,game only,loose,2.99,3.95,4.99,1.04,1.56,APPLIED
NHL 2001 - PS2 Game,Playstation 2,complete (cib),cib,7.01,3.95,9.99,6.04,2.39,APPLIED
NHL 2002 - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
NHL 2002 - PS2 Game,Playstation 2,game only,loose,8.45,7.14,11.99,4.85,2.89,APPLIED
NHL 2002 - PS2 Game,Playstation 2,complete (cib),cib,11.80,7.14,15.99,8.85,3.43,APPLIED
NHL 2002 - Xbox Game,Xbox,game only,loose,7.44,7.14,10.99,3.85,2.93,APPLIED
NHL 2002 - Xbox Game,Xbox,complete (cib),cib,10.98,7.14,14.99,7.85,3.28,APPLIED
NHL 2003 - Gamecube Game,Gamecube,game only,loose,19.99,4.91,26.99,22.08,5.92,APPLIED
NHL 2003 - Gamecube Game,Gamecube,complete (cib),cib,35.90,4.91,48.99,44.08,11.37,APPLIED
NHL 2003 - PS2 Game,Playstation 2,game only,loose,22.56,5.72,30.99,25.27,7.23,APPLIED
NHL 2003 - PS2 Game,Playstation 2,complete (cib),cib,30.15,5.72,40.99,35.27,9.35,APPLIED
NHL 2003 - Xbox Game,Xbox,game only,loose,19.62,5.08,26.99,21.91,6.29,APPLIED
NHL 2003 - Xbox Game,Xbox,complete (cib),cib,24.32,5.08,32.99,27.91,7.41,APPLIED
NHL 2004 - Gamecube Game,Gamecube,game only,loose,45.17,8.80,60.99,52.19,13.75,APPLIED
NHL 2004 - Gamecube Game,Gamecube,complete (cib),cib,63.24,8.80,85.99,77.19,19.96,APPLIED
NHL 2004 - PS2 Game,Playstation 2,complete (cib),cib,6.00,6.63,8.99,2.36,2.43,APPLIED
NHL 2004 - Xbox Game,Xbox,complete (cib),cib,6.17,5.25,8.99,3.74,2.26,APPLIED
NHL 2005 - Gamecube Game,Gamecube,game only,loose,6.26,5.56,8.99,3.43,2.17,APPLIED
NHL 2005 - Gamecube Game,Gamecube,complete (cib),cib,7.41,5.56,10.99,5.43,2.96,APPLIED
NHL 2005 - PS2 Game,Playstation 2,game only,loose,2.97,6.12,4.99,-1.13,1.58,APPLIED
NHL 2005 - PS2 Game,Playstation 2,complete (cib),cib,6.37,6.12,8.99,2.87,2.06,APPLIED
NHL 2005 - Xbox Game,Xbox,game only,loose,3.13,6.25,4.99,-1.26,1.42,APPLIED
NHL 2K - Sega Dreamcast Game,Sega Dreamcast,complete (cib),cib,7.78,8.34,10.99,2.65,2.59,APPLIED
NHL 2K10 - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
NHL 2K3 - PS2 Game,Playstation 2,game only,loose,4.28,5.05,5.99,0.94,1.24,APPLIED
NHL 2K3 - PS2 Game,Playstation 2,complete (cib),cib,4.97,5.05,6.99,1.94,1.52,APPLIED
NHL 2K6 - PS2 Game,Playstation 2,game only,loose,3.98,3.91,5.99,2.08,1.54,APPLIED
NHL 2K6 - PS2 Game,Playstation 2,complete (cib),cib,5.92,3.91,8.99,5.08,2.51,APPLIED
NHL 2K8 - PS2 Game,Playstation 2,game only,loose,3.01,6.99,4.99,-2.00,1.54,APPLIED
NHL 2K8 - PS2 Game,Playstation 2,complete (cib),cib,5.46,6.99,7.99,1.00,2.00,APPLIED
NHL 2K9 - PS2 Game,Playstation 2,game only,loose,3.60,8.87,4.99,-3.88,0.95,APPLIED
NHL 94 - Sega CD Game,Sega CD,game only,loose,10.00,24.21,13.99,-10.22,3.28,APPLIED
NHL 94 - Sega CD Game,Sega CD,complete (cib),cib,17.85,24.21,24.99,0.78,6.12,APPLIED
NHL 94 - Sega Genesis Game,Sega Genesis,game only,loose,11.37,13.18,15.99,2.81,3.86,APPLIED
NHL 94 - Sega Genesis Game,Sega Genesis,complete (cib),cib,21.85,13.18,29.99,16.81,6.97,APPLIED
NHL 94 - SNES Game,SNES,,,,,,,,NO_MATCH
NHL 95 - Sega Genesis Game,Sega Genesis,complete (cib),cib,12.48,7.89,16.99,9.10,3.72,APPLIED
NHL 96 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
NHL 97 - PS1 Game,Playstation,game only,loose,4.04,7.73,5.99,-1.74,1.48,APPLIED
NHL 97 - PS1 Game,Playstation,complete (cib),cib,9.99,7.73,13.99,6.26,3.29,APPLIED
NHL 97 - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
NHL 97 - Sega Saturn Game,Sega Saturn,game only,loose,7.96,10.14,10.99,0.85,2.41,APPLIED
NHL 97 - Sega Saturn Game,Sega Saturn,complete (cib),cib,9.99,10.14,13.99,3.85,3.29,APPLIED
NHL 98 - PS1 Game,Playstation,game only,loose,4.09,9.92,5.99,-3.93,1.43,APPLIED
NHL 98 - PS1 Game,Playstation,complete (cib),cib,8.35,9.92,11.99,2.07,2.99,APPLIED
NHL 98 - Sega Saturn Game,Sega Saturn,game only,loose,8.54,15.34,11.99,-3.35,2.80,APPLIED
NHL 98 - Sega Saturn Game,Sega Saturn,complete (cib),cib,19.95,15.34,26.99,11.65,5.96,APPLIED
NHL 99 - Nintendo 64 Game,Nintendo 64,game only,loose,9.02,8.69,12.99,4.30,3.29,APPLIED
NHL 99 - Nintendo 64 Game,Nintendo 64,complete (cib),cib,22.73,8.69,30.99,22.30,7.06,APPLIED
NHL 99 - PS1 Game,Playstation,game only,loose,6.49,6.52,8.99,2.47,1.94,APPLIED
NHL 99 - PS1 Game,Playstation,complete (cib),cib,8.95,6.52,12.99,6.47,3.36,APPLIED
NHL All-Star Hockey 95 - Sega Genesis Game,Sega Genesis,game only,loose,5.15,6.00,6.99,0.99,1.34,APPLIED
NHL All-Star Hockey 95 - Sega Genesis Game,Sega Genesis,complete (cib),cib,12.99,6.00,17.99,11.99,4.18,APPLIED
NHL Championship 2000 - PS1 Game,Playstation,game only,loose,4.24,10.58,5.99,-4.59,1.28,APPLIED
NHL Championship 2000 - PS1 Game,Playstation,complete (cib),cib,9.41,10.58,12.99,2.41,2.90,APPLIED
NHL FaceOff 2000 - PS1 Game,Playstation,game only,loose,4.01,8.49,5.99,-2.50,1.51,APPLIED
NHL FaceOff 2000 - PS1 Game,Playstation,complete (cib),cib,8.53,8.49,11.99,3.50,2.81,APPLIED
NHL FaceOff 2001 - PS1 Game,Playstation,game only,loose,3.42,8.59,4.99,-3.60,1.13,APPLIED
NHL FaceOff 2001 - PS1 Game,Playstation,complete (cib),cib,7.98,8.59,10.99,2.40,2.39,APPLIED
NHL FaceOff 2001 - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
NHL FaceOff 98 - PS1 Game,Playstation,game only,loose,5.98,7.99,8.99,1.00,2.45,APPLIED
NHL FaceOff 98 - PS1 Game,Playstation,complete (cib),cib,8.65,7.99,11.99,4.00,2.69,APPLIED
NHL FaceOff 99 - PS1 Game,Playstation,game only,loose,3.58,7.60,4.99,-2.61,0.97,APPLIED
NHL FaceOff 99 - PS1 Game,Playstation,complete (cib),cib,6.38,7.60,8.99,1.39,2.05,APPLIED
NHL Hitz 2002 - Gamecube Game,Gamecube,complete (cib),cib,14.99,15.17,20.99,5.82,5.09,APPLIED
NHL Hitz 2003 - Gamecube Game,Gamecube,game only,loose,19.99,44.99,26.99,-18.00,5.92,APPLIED
NHL Hitz 2003 - Gamecube Game,Gamecube,complete (cib),cib,35.90,44.99,48.99,4.00,11.37,APPLIED
NHL Hitz Pro - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
NHL Open Ice 2 on 2 Challenge - PS1 Game,Playstation,,,,,,,,NO_MATCH
NHL Powerplay '98 - PS1 Game,Playstation,game only,loose,5.50,12.46,7.99,-4.47,1.96,APPLIED
NHL Powerplay '98 - PS1 Game,Playstation,complete (cib),cib,9.77,12.46,13.99,1.53,3.51,APPLIED
NHL Powerplay 96 - PS1 Game,Playstation,,,,,,,,NO_MATCH
NHL Rivals - Xbox Game,Xbox,game only,loose,4.27,5.09,5.99,0.90,1.25,APPLIED
NHL Rivals - Xbox Game,Xbox,complete (cib),cib,8.18,5.09,11.99,6.90,3.16,APPLIED
NHL Rock the Rink - PS1 Game,Playstation,game only,loose,4.34,10.51,5.99,-4.52,1.18,APPLIED
NHL Rock the Rink - PS1 Game,Playstation,complete (cib),cib,9.99,10.51,13.99,3.48,3.29,APPLIED
NHL Stanley Cup - SNES Game,SNES,,,,,,,,NO_MATCH
NHLPA Hockey '93 - Sega Genesis Game,Sega Genesis,game only,loose,4.97,7.90,6.99,-0.91,1.52,APPLIED
NHLPA Hockey '93 - Sega Genesis Game,Sega Genesis,complete (cib),cib,10.78,7.90,14.99,7.09,3.48,APPLIED
NHRA Championship Drag Racing - PS2 Game,Playstation 2,game only,loose,4.67,9.22,6.99,-2.23,1.82,APPLIED
NHRA Championship Drag Racing - PS2 Game,Playstation 2,complete (cib),cib,7.41,9.22,10.99,1.77,2.96,APPLIED
"Ni Hao, Kai-lan: Super Game Day - PS2 Game",Playstation 2,,,,,,,,NO_MATCH
Nickelodeon Party Blast - Gamecube Game,Gamecube,game only,loose,9.57,14.90,12.99,-1.91,2.74,APPLIED
Nickelodeon Party Blast - Gamecube Game,Gamecube,complete (cib),cib,12.99,14.90,17.99,3.09,4.18,APPLIED
Nicktoons Attack of the Toybots - PS2 Game,Playstation 2,game only,loose,9.00,14.71,12.99,-1.72,3.31,APPLIED
Nicktoons Attack of the Toybots - PS2 Game,Playstation 2,complete (cib),cib,14.92,14.71,20.99,6.28,5.16,APPLIED
Nicktoons Racing - Gameboy Color Game,Gameboy Color,,,,,,,,NO_MATCH
Nicktoons Racing - PS1 Game,Playstation,game only,loose,10.00,24.04,13.99,-10.05,3.28,APPLIED
Nicktoons Racing - PS1 Game,Playstation,complete (cib),cib,24.99,24.04,33.99,9.95,7.71,APPLIED
Nicktoons Unite - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Nigel Mansell's World Championship Racing - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Night Trap - Sega 32X Game,Sega 32X,game only,loose,42.31,43.99,57.99,14.00,13.70,APPLIED
Night Trap - Sega 32X Game,Sega 32X,complete (cib),cib,105.48,136.99,142.99,6.00,33.06,APPLIED
Night Trap - Sega CD Game,Sega CD,game only,loose,24.99,41.95,33.99,-7.96,7.71,APPLIED
Night Trap - Sega CD Game,Sega CD,complete (cib),cib,106.11,41.95,143.99,102.04,33.40,APPLIED
Night Warriors Darkstalkers' Revenge - Sega Saturn Game,Sega Saturn,game only,loose,34.53,68.29,46.99,-21.30,10.80,APPLIED
Night Warriors Darkstalkers' Revenge - Sega Saturn Game,Sega Saturn,complete (cib),cib,88.85,68.29,119.99,51.70,27.36,APPLIED
Nightmare Before Christmas: Oogie's Revenge - PS2 Game,Playstation 2,game only,loose,44.69,77.90,60.99,-16.91,14.23,APPLIED
